product_id,product_name,category,sub_category,brand,unit_price,cost_price,supplier,stock_quantity,row_hash
23ea17b6-1d1f-44bc-85f5-b30f9307506e,UrbanStyle Men's Wear Article 346,Clothing,Men's Wear,UrbanStyle,204.39,81.76,"Arroyo, Miller and Tucker",122,6ae0571516c0cb0efaa8342b650a86b2
ad6d142f-9032-4586-bc22-9959fc358c4f,ElegantLine Men's Wear May 662,Clothing,Men's Wear,ElegantLine,83.16,33.26,Baker PLC,337,97f56008430533e3ce0bd1d33d0f199a
d47e813c-9c79-45d4-818c-b6c10769bcee,ClassicFit Sportswear Road 305,Clothing,Sportswear,ClassicFit,295.96,118.38,"Collins, Carney and Santos",373,c4d1535210382c2ff66c3887ee4ecb99
8e7682ab-07ca-4801-88f4-4cdfe2c84b85,NaturalHome Garden Down 165,Home & Garden,Garden,NaturalHome,476.15,238.07,Smith-Spencer,126,55edb6b4984882b43ebff6f7907bd005
dfe35b6f-b3e9-4c03-a68c-00f27f46608c,GardenPro Lighting Program 160,Home & Garden,Lighting,GardenPro,21.9,10.95,Jones Inc,362,18d6540f2665023a1bb0c8e0f9a53fa0
eec3aca0-6420-4aad-9d88-e0d915ba486a,HomeComfort Decor Relationship 597,Home & Garden,Decor,HomeComfort,540.3,270.15,Ryan Ltd,142,c1806314ceb9793566ae7351524e2a16
81f681ad-ae3c-47ea-b13e-a4cfd116046b,NaturalHome Lighting Material 926,Home & Garden,Lighting,NaturalHome,498.31,249.16,Lee-Davis,401,9c470f4d517d2b37a0003d18ecdaef56
7dc75448-ab12-4083-b7aa-ac1973095ab4,CozyLiving Garden Treat 846,Home & Garden,Garden,CozyLiving,447.52,223.76,Nunez Ltd,239,d97c640a94c00009c8fc3e002542ca9f
4ed7401d-fbac-49a9-92cd-a05591c0c5b2,HomeComfort Furniture Such 982,Home & Garden,Furniture,HomeComfort,426.93,213.47,Wright and Sons,173,fdb79b32ca3ca6cabe4457072f1371aa
fda0d37a-a1f6-4538-b678-4c3347aa9e67,ModernSpace Lighting Family 573,Home & Garden,Lighting,ModernSpace,157.54,78.77,Baxter Inc,93,dbad0d16c1244f9e066371e2ccc476c5
def1a85f-b497-478e-9bd3-270843e715ba,NaturalHome Garden Now 956,Home & Garden,Garden,NaturalHome,114.6,57.3,Novak and Sons,333,adbee1a432c4fe6aa1be7ddc3c05bcbd
22dde3c9-59f7-4352-9777-bbbdbe001131,ModernSpace Kitchen Treatment 510,Home & Garden,Kitchen,ModernSpace,511.61,255.81,Martin Inc,109,5794de9892f8b0145c6dda4f47bcc348
9658f24a-97bc-4f8d-905c-192ae2f6d31b,CozyLiving Garden Land 813,Home & Garden,Garden,CozyLiving,962.58,481.29,"Cowan, Peters and Higgins",146,22ea4165ffd976e28d92353ffad498f1
3b9b42df-6874-4cca-8edb-73499dcca434,KnowledgeBase Non-Fiction Article 693,Books & Media,Non-Fiction,KnowledgeBase,41.27,14.44,"Daniels, Adkins and Brown",495,e21b27152989df4c21fa6a6f5724e2b6
785523b4-d761-4772-866b-7babd81cdb82,LearnPro Digital Art 620,Books & Media,Digital,LearnPro,68.67,24.03,York Inc,80,1733c5fb1d052203b8ca4394f98eb2d7
4fc3ed2d-080e-4fce-b4b3-cd3e0a275c6e,PageTurner Digital Year 683,Books & Media,Digital,PageTurner,34.51,12.08,Riley Inc,61,00f41dd04d22734b20b545f987464c31
6d77db64-ca7e-4f56-ace3-d459af049563,PageTurner Digital Other 635,Books & Media,Digital,PageTurner,57.84,20.24,Donovan-Harris,298,36c1e82645dc47ca211afa90d6baf90f
bb1f7c2c-85d8-4ae6-8d42-e31466abd512,KnowledgeBase Educational Remain 760,Books & Media,Educational,KnowledgeBase,37.5,13.12,Bryant-Hickman,67,82c688093474379cae759b9565bacbfd
075e8f5c-89b9-44c9-9898-2cc003c3d349,PageTurner Fiction Black 175,Books & Media,Fiction,PageTurner,62.79,21.98,"Lewis, Baker and Mahoney",288,55ed04a259fae75e398d69fc7e471f1c
a38bf359-a633-4e8c-b12e-9100497bc64b,KnowledgeBase Fiction Left 953,Books & Media,Fiction,KnowledgeBase,51.36,17.98,"Warner, Carr and Archer",80,17bd4eb0506829458203ae794ac6b21c
2d359303-bc44-41be-97de-26b3789448ec,PageTurner Digital Record 206,Books & Media,Digital,PageTurner,74.38,26.03,Baker Inc,477,fef11cf042dbbe995a4acb19f3d9dd1d
7b795dda-f502-41a1-9091-bd68760b0226,KnowledgeBase Digital Develop 834,Books & Media,Digital,KnowledgeBase,38.36,13.43,Harris-Walters,309,da90f9d323e592b065071643bd479806
dccd56ab-5653-4da5-8f39-b0e594b8a82d,MediaHub Educational Whatever 966,Books & Media,Educational,MediaHub,66.32,23.21,Davis Group,463,08c252b0d32adc8cf2220d396917a98d
7e7f4000-ea79-415a-bb26-ae0b7d5b3828,GlowUp Supplements Everybody 265,Health & Beauty,Supplements,GlowUp,156.5,70.42,"Ramos, Thornton and Hoffman",326,f2a2c5a7341a1be9e00a0dd7263c608b
d8ca998a-6850-4bd2-bcd9-d0bf9cbd8736,GlowUp Skincare Also 954,Health & Beauty,Skincare,GlowUp,185.19,83.34,Aguilar-Hernandez,279,18f0712e0d2e1167f0a34eec7c2d2a75
ffbc1f2b-03cf-41e7-b022-2359f0cae4cf,GlowUp Haircare Worker 915,Health & Beauty,Haircare,GlowUp,87.46,39.36,Nolan and Sons,460,e326811bbe7a987c9e398c8e5ddfb96f
84200185-13b1-4ef1-ae4f-ea0bbe6edbac,GlowUp Haircare Usually 995,Health & Beauty,Haircare,GlowUp,99.99,45.0,Dickson-Brady,286,0db2d5d3f4f99b95f25b08741b9f9398
c97b4ac4-4601-49f1-891e-58d0a26a0b4a,VitalLife Haircare Country 854,Health & Beauty,Haircare,VitalLife,54.52,24.53,Patton-Jenkins,12,b0cca68e8ffb35930cca748467f7169b
465a6ac0-09cb-478e-b8f9-dabdbe2959f0,PureCare Haircare Idea 993,Health & Beauty,Haircare,PureCare,49.89,22.45,Garrison and Sons,55,83dfce6013de080f0be153c6b6497e73
61e54512-f06e-4ec3-92ef-d7af2145f69c,FitWell Haircare Stuff 992,Health & Beauty,Haircare,FitWell,98.39,44.28,Walker Ltd,420,ee298fe73bb15696f78b42d9caf835ca
f8719d41-efe7-4608-a9fd-4a992c0eac2c,FitWell Haircare Available 891,Health & Beauty,Haircare,FitWell,93.35,42.01,Bell-Hicks,442,29a655845ce4900774fe8c2173dbf44c
ee8426bb-7615-420f-bbf5-efc402bfccaf,PureCare Personal Care Every 282,Health & Beauty,Personal Care,PureCare,16.14,7.26,"Estes, Baker and Rodriguez",449,8247a20554a9d9cb207375641f5067d9
be0be0c9-8793-49d1-9a6e-d8837f476fc7,PureCare Fitness Police 623,Health & Beauty,Fitness,PureCare,195.4,87.93,Cruz PLC,223,d9ad467789f131ae0996e3d81134a39d
