product_id,product_name,category,sub_category,brand,unit_price,cost_price,supplier,stock_quantity,row_hash
900952ab-ec32-41ff-b9f3-6bd475a39bd5,PageTurner Digital Other 635,Books & Media,Digital,PageTurner,57.84,20.24,Donovan-Harris,298,b7b445b130d12eec3b646a43fd719694
b0434d55-3c2c-4999-abe7-a6d5f818e976,KnowledgeBase Educational Remain 760,Books & Media,Educational,KnowledgeBase,37.5,13.12,Bryant-Hickman,67,fe94dd286a7ae4052ce00e37dc8068fb
c4a5f639-38ab-4416-ad2e-ec8311cf55b3,PageTurner Fiction Black 175,Books & Media,Fiction,PageTurner,62.79,21.98,"Lewis, Baker and Mahoney",288,50c2684a2b1111e0bb1458cc67c2f1d5
b6cb705d-6f7c-43fa-b8e3-f3b5e2857c86,KnowledgeBase Fiction Left 953,Books & Media,Fiction,KnowledgeBase,51.36,17.98,"Warner, Carr and Archer",80,bc81648af6e510963f07696211f1eded
485ad317-635d-47c7-a777-cf012cc3b664,PageTurner Digital Record 206,Books & Media,Digital,PageTurner,74.38,26.03,Baker Inc,477,be926ae7db47daabec98de745cce2c29
eb349bda-d444-460c-a5b3-b0d61b010afb,KnowledgeBase Digital Develop 834,Books & Media,Digital,KnowledgeBase,38.36,13.43,Harris-Walters,309,be88ba4fa15c546f87524b42baf57872
77a99bee-300b-4e36-a24c-944bbdd814a5,MediaHub Educational Whatever 966,Books & Media,Educational,MediaHub,66.32,23.21,Davis Group,463,b6c6c4e96f64a8e5a80d6f38743ca155
03b7a866-eb83-4e22-b759-857d985ff9c9,GlowUp Supplements Everybody 265,Health & Beauty,Supplements,GlowUp,156.5,70.42,"Ramos, Thornton and Hoffman",326,7b3b0000c526766134b60353bba3692a
022ca504-7ef8-4639-8ca1-a66fe1f40d92,GlowUp Skincare Also 954,Health & Beauty,Skincare,GlowUp,185.19,83.34,Aguilar-Hernandez,279,4f7181a2a31150d49af4e26d627a4a5c
ef020491-1c92-46ac-ab39-3f17bf793610,GlowUp Haircare Worker 915,Health & Beauty,Haircare,GlowUp,87.46,39.36,Nolan and Sons,460,6b5b20f565e35f87c5222a3b67d2fb10
e1ccd2b5-ce80-4576-835f-48febbc4c58c,GlowUp Haircare Usually 995,Health & Beauty,Haircare,GlowUp,99.99,45.0,Dickson-Brady,286,6dd77aa3bed7317a3427c9828942b582
ca155375-514b-45f8-8428-e935ba3d7ce3,VitalLife Haircare Country 854,Health & Beauty,Haircare,VitalLife,54.52,24.53,Patton-Jenkins,12,3a03bf12e6dcf630f22bc7968f5fb0d4
37c84111-10f3-4c98-a04a-3068522fbd5b,PureCare Haircare Idea 993,Health & Beauty,Haircare,PureCare,49.89,22.45,Garrison and Sons,55,4f6b7829f77f33b9b0535ba4993d2ed8
2ce56238-44ea-4acd-a3ae-fa02753edd70,FitWell Haircare Stuff 992,Health & Beauty,Haircare,FitWell,98.39,44.28,Walker Ltd,420,36f68790f3f94ff13338901b45dc5765
d9363288-9423-405c-9018-5fcc23ec71dc,FitWell Haircare Available 891,Health & Beauty,Haircare,FitWell,93.35,42.01,Bell-Hicks,442,01da9e83bf5ac8a1ee70ff78beb80d32
e178ede7-a796-4cae-8b2a-89703e0bc0fc,PureCare Personal Care Every 282,Health & Beauty,Personal Care,PureCare,16.14,7.26,"Estes, Baker and Rodriguez",449,7039da7d76b48f0cb0cf29ff7a78a8d8
5cf6bb71-08cf-4254-84e7-df1b43e3d6a1,PureCare Fitness Police 623,Health & Beauty,Fitness,PureCare,195.4,87.93,Cruz PLC,223,76b23dddcf3465f0af799f9f52e5170d
