sale_id,customer_id,product_id,product_name,category,quantity,unit_price,total_amount,discount_percent,sale_date,payment_method,store_location,row_hash
7c0ec783-1b6d-4961-bbfc-0cbe2d39ac69,4d9292be-1aeb-4741-98f9-b5383fdad9a6,15bb1774-50b7-47de-9ea2-578351efdf3d,HomeComfort Decor Relationship 597,Home & Garden,7,540.3,3782.1,30,2025-11-16T18:10:41.577996,Crypto,"San Diego, CA",7ab803431eed47c92ff3b0aecba04704
7d43b8b5-81fe-4921-9e26-ec98bc57705b,f01b9e79-be78-4ac1-bb96-4d91880d931f,ed1f08e0-4dd4-4722-b34e-b64299905a78,GlowUp Haircare Worker 915,Health & Beauty,2,87.46,174.92,15,2024-11-29T01:02:35.739985,Credit Card,Online Store,879618a55506a419e0c4290de0360b98
da6225c6-0e3e-4a1c-9728-bdc83edfea71,348386c5-c015-4106-8226-502949d3a3bd,d2741c58-d0d7-45fc-ae86-1803df8ab76c,PureCare Personal Care Every 282,Health & Beauty,10,16.14,161.4,30,2025-04-10T15:31:47.155442,Cash,"Dallas, TX",91b257610b4003ec77cdf365d6564c21
4fd785c6-ed13-4e6a-92e1-66530b98ece5,38cd1db0-14cf-45b4-aba5-9e5fa19e74a8,0cf8959d-8b6c-4836-83d6-5a1d4bb2b768,PureCare Haircare Idea 993,Health & Beauty,9,49.89,449.01,30,2025-10-20T09:33:23.818906,Bank Transfer,"San Antonio, TX",abd8d6dd6b07c464d4e55cb6b78be8cd
134510af-fb3a-4cd1-8110-790749445dd7,24ec96c2-bb35-414f-9f82-253909872d9d,92d6028f-a161-4465-aa75-056087fde644,FitWell Haircare Available 891,Health & Beauty,8,93.35,746.8,10,2025-11-19T18:48:43.053497,Debit Card,"Dallas, TX",52aed645b26dffbf9783f06638f05d54
a1e4bce1-b289-41f3-822a-5f8637047efb,566dfee6-b2cf-4804-b31b-bb7a9713741a,cd38f348-df86-4496-b6a4-4ea7efcf3f08,CozyLiving Garden Land 813,Home & Garden,2,962.58,1925.16,5,2025-09-26T01:06:01.392734,Cash,"Dallas, TX",9256b6943da953c4b0475f296c47a825
4bbf0d42-558b-44e8-b16f-643afc115c3f,45dfff73-6d92-4ad7-9e3c-b76424dfae94,99439642-6a2c-4ad2-b482-828f020783be,KnowledgeBase Educational Remain 760,Books & Media,10,37.5,375.0,5,2025-05-21T03:09:31.934986,Crypto,"Austin, TX",d3569a43c46af7e0536dfca554f8bca2
afc7d397-2ef7-405b-9e24-82fcaee9f9eb,50dc0653-6671-43de-8cbf-427aaa89e074,72fd4f9a-573f-4e2b-b4e2-184a78ed271a,ClassicFit Kids Who 758,Clothing,1,274.5,274.5,10,2025-03-03T04:57:41.542857,Debit Card,"New York, NY",369914399578ce177721479467ccabbc
d0536e7a-b67b-4025-8945-8c875c0c53b4,e660e4f8-8a80-4b29-a3bb-c12eb364ff1b,2f1a113d-7abc-4642-8c89-c15994af88bb,NaturalHome Lighting Material 926,Home & Garden,2,498.31,996.62,20,2024-08-29T20:03:15.890133,PayPal,Online Store,ba948a88a543a7ba87c5611beb7606d1
418667ea-9dd1-4651-a196-3ea2744dd040,1034d21b-a3c4-4bbd-ae86-b5ef50fd6d20,e690fe61-d3e9-49e2-af6c-330ebe2fd3a1,ModernSpace Lighting Family 573,Home & Garden,9,157.54,1417.86,30,2025-10-24T16:22:03.730389,Crypto,Online Store,283e645cce6d46f13c5cc4f12f1d45ca
75ebb378-6cbb-4206-8f56-9c1099fe44d1,d7ca768a-529d-4c04-8532-e886ede82244,cd38f348-df86-4496-b6a4-4ea7efcf3f08,CozyLiving Garden Land 813,Home & Garden,4,962.58,3850.32,10,2024-05-19T23:23:55.266389,Cash,"Austin, TX",841d9747e7a30f3f32f0529fabfe3e38
709ccb6c-721c-49a3-a4e5-774ece642b5c,e4734c3b-b2c6-48ca-87a0-a5e132cdb744,f7935790-854b-4b74-9e6b-1c8a1118b583,LearnPro Digital Art 620,Books & Media,10,68.67,686.7,25,2024-12-17T06:45:01.786874,PayPal,Online Store,a03ea418f3a54a4921b6314782f6266d
3e5df21e-bd64-4f6f-b314-0bf198bf1b3a,59263109-cb0d-484e-a268-147a13f93ecb,9d4b3019-e43c-425d-a0a7-99ea7b2f8b89,DigitalMax Audio List 703,Electronics,4,2281.53,9126.12,25,2025-06-03T23:30:45.937957,Credit Card,"Philadelphia, PA",a4d607a70ad52f241cfccbc0ce99fcec
4693a11e-f4c0-40cb-a197-4aa1add32eac,05b61f0f-2901-4caa-80a2-1600902a9cdd,f7935790-854b-4b74-9e6b-1c8a1118b583,LearnPro Digital Art 620,Books & Media,6,68.67,412.02,20,2024-10-26T04:57:37.419696,Debit Card,"San Jose, CA",cf93248084ca9fdd9dc8b0c2604c1475
e1178511-94f7-4f30-9b7c-6067d5e7a153,ae9570f6-5b34-48a5-897a-7686d8e7e6b3,88d6e947-da29-4ad7-b9fa-d1e518aa8c59,PureCare Fitness Police 623,Health & Beauty,9,195.4,1758.6,25,2024-10-21T16:55:40.100776,Crypto,"San Antonio, TX",c0e6e3a0e7d318f4e75a9e39c25984e7
9520837e-af4b-4228-9bfa-dc7f239100f1,063139ca-abc7-44bf-a662-b9774ef1256b,9577f8f1-3304-422a-a7da-511493099c3d,ByteForce Laptops Hundred 376,Electronics,1,1051.2,1051.2,10,2025-12-15T21:43:39.555038,PayPal,"San Jose, CA",b45ef77fbb4a27d7b63dfc2e016278bc
250109f7-56ef-46ca-96a7-1fa85e7a7a49,2d47b428-bfca-4387-878b-442f89cb5b15,88d6e947-da29-4ad7-b9fa-d1e518aa8c59,PureCare Fitness Police 623,Health & Beauty,4,195.4,781.6,20,2024-07-09T13:07:27.517834,Credit Card,"Austin, TX",b5286f5c27deeb766ae6b8f11cf48464
f654abce-8dfa-40ce-be80-6ff3fb64b78e,850f5d8f-283c-4e34-a885-c594ab898e7c,3b52b133-0e24-4c5c-a79c-3cfb747f0182,NaturalHome Garden Down 165,Home & Garden,5,476.15,2380.75,0,2026-01-16T01:03:26.449012,Debit Card,"Dallas, TX",2e4803af8918e4705228572055c58864
e2b061a9-aaa4-4265-b5b6-3401e08c71ff,63391fae-b60b-45d5-8734-e48372f9744b,e690fe61-d3e9-49e2-af6c-330ebe2fd3a1,ModernSpace Lighting Family 573,Home & Garden,8,157.54,1260.32,0,2024-06-08T13:18:05.723550,Credit Card,Online Store,692146c498f34816a735d87f29153241
d231fd8d-0a49-4b3f-9058-d3bcfe1af9e9,3a83a0ac-ef93-4b0e-b0a6-81890b18a39d,c826d2fd-073f-4ca2-8f20-ad32f0b18d92,GlowUp Supplements Everybody 265,Health & Beauty,2,156.5,313.0,30,2024-11-12T11:49:30.041990,Bank Transfer,"Dallas, TX",186b5080ef9b2dc1fa318a4c381f92b7
42ae4ff1-d983-4f7e-af20-d7b5bb64a1e5,8289cd79-a5f0-40b7-95ca-4bb60616d8be,f63c74f8-e329-485e-8048-35cf73d25326,UrbanStyle Men's Wear Article 346,Clothing,3,204.39,613.17,0,2025-07-12T18:27:40.994700,PayPal,"Philadelphia, PA",774bc3efa6093a642017d9746961a943
3eb17d17-b827-4599-9eb9-eb791cbf3c1b,56841921-2fb4-4454-b3da-b3a66a6c1a5a,12346044-2b57-44d5-826d-b861cdc218da,GlowUp Skincare Also 954,Health & Beauty,6,185.19,1111.14,25,2024-10-29T22:47:39.548422,Debit Card,"Austin, TX",f7001ac6ccbea63dcc6144bcddb8c431
d4327c4e-6092-45b2-8457-3e68ad4d2e54,bb9f62cc-42f1-45a2-acaa-1e9c99e61a44,f63c74f8-e329-485e-8048-35cf73d25326,UrbanStyle Men's Wear Article 346,Clothing,5,204.39,1021.95,30,2025-11-08T13:43:17.606737,Bank Transfer,"Dallas, TX",60a93b80181b748e7ff4e51ddff966b8
e21034ad-b274-4062-b9a4-1bc17fb6ba99,27ea5dfd-72fe-491a-b222-5fcc697bd5b1,5191bc7e-5f9c-4004-bb21-8bad3afcc90f,PageTurner Digital Record 206,Books & Media,7,74.38,520.66,15,2025-02-02T22:34:59.948093,Cash,"Dallas, TX",31b8541b1ed070b54e551e8e82c7bf79
e657020c-65e3-4d78-9492-5125e02094c7,c6ff469f-0cf4-48cd-bcaf-2b818bbce88d,5191bc7e-5f9c-4004-bb21-8bad3afcc90f,PageTurner Digital Record 206,Books & Media,3,74.38,223.14,25,2025-08-02T23:18:02.236242,Crypto,"Chicago, IL",8ad8287cef7976aff330ab63374eb763
c1c024e1-63ba-4aa0-ae4b-1a4519a265c6,6f0af4b6-edc0-4fc9-89eb-ff5fa5e8f28d,dead18ef-7891-4b37-9f00-986a552771ef,DigitalMax Smartphones Early 987,Electronics,1,1234.1,1234.1,25,2024-03-26T08:33:58.350244,Debit Card,"Austin, TX",7d9c30e0960a02da46ccc91f94ff0f46
59060044-db9e-4ba6-b0ae-224dc43486d8,25bddede-e55a-4f84-9b64-3e0ef96b82ff,df0b5a3f-19d5-47d7-a439-92d82d40bbd4,TechPro Smartphones Chair 854,Electronics,5,1175.31,5876.55,0,2025-09-10T20:20:57.569746,Cash,"Phoenix, AZ",a0e670be18676ee281f1b47f093bf064
c3cab047-da6b-45d1-b68f-b1d5b0d24198,cc651edd-db43-4c52-b88b-c34ab563895f,d2741c58-d0d7-45fc-ae86-1803df8ab76c,PureCare Personal Care Every 282,Health & Beauty,2,16.14,32.28,0,2025-09-20T12:51:48.832550,PayPal,"San Antonio, TX",f1fe7476ba3c1c9a60e9c4e595bdeecc
5d88d060-010d-449b-aaf3-298d2217266a,ae9570f6-5b34-48a5-897a-7686d8e7e6b3,a32354e5-c4ff-4bc9-a905-30d612d70e53,VitalLife Haircare Country 854,Health & Beauty,8,54.52,436.16,10,2025-06-29T12:51:04.869673,Cash,Online Store,4c9b82e430d920a35b0a667b2b8640f3
68805439-c014-4efd-931c-c5f9669e9cff,31c733c1-54d0-48f4-9763-bf13b1d02b3f,f63c74f8-e329-485e-8048-35cf73d25326,UrbanStyle Men's Wear Article 346,Clothing,2,204.39,408.78,0,2026-01-22T22:00:39.546231,PayPal,"Dallas, TX",d617c5aeb57b27e9454ffa2a19ffd4a9
7bd11823-8ba1-49bc-b683-8763585721a7,43335667-592b-4e98-83e9-9789c4b70b67,e690fe61-d3e9-49e2-af6c-330ebe2fd3a1,ModernSpace Lighting Family 573,Home & Garden,8,157.54,1260.32,0,2025-03-14T06:21:00.103940,PayPal,"Phoenix, AZ",6352cbcd0e23e20594413066b227211f
1b7e9559-0668-417f-88c8-07076bcc39e5,334f29f1-4843-4379-b2be-1795526940f2,c8fa3288-9259-42b3-a34a-30ad5c541990,NaturalHome Garden Now 956,Home & Garden,3,114.6,343.8,30,2024-09-27T15:21:16.222644,Bank Transfer,"New York, NY",ca50f14d5d20796c951ea4dfd07ddfc2
57b22c54-aa32-4a87-82b0-e9d103ba7ccb,006fb962-192c-448e-8100-7d731ea60c17,374622b6-2ca8-4216-955b-9a0e1d6abf0d,TrendSet Women's Wear Start 643,Clothing,10,101.69,1016.9,20,2024-12-25T19:39:54.095047,Credit Card,"Los Angeles, CA",6c09df3bdd0d00126b1013e472a5961c
35aa3509-91c6-4107-b40a-e07c7a6fe820,48b4a52a-5872-4ca8-8ae6-1c0886d49620,93c02455-3157-4ae4-8728-4028d5bc5deb,ByteForce Smartphones Better 323,Electronics,2,1777.4,3554.8,20,2025-01-30T10:27:49.013775,Credit Card,"Houston, TX",5e771b995d189557c33c920203e9ab28
65bcaea5-cb4f-451e-b045-56d65eede134,9204c849-328e-4203-9a01-fd1949822e91,72fd4f9a-573f-4e2b-b4e2-184a78ed271a,ClassicFit Kids Who 758,Clothing,6,274.5,1647.0,15,2025-09-16T08:21:16.526893,Crypto,"Phoenix, AZ",ffa730bf40df62c19ef113ceded701fa
1bd7cc2b-a1eb-4b07-97ec-8c2787106315,74784df0-6eca-4ff4-b1c7-41d983141ae7,8bec5c64-d790-426a-8e69-af1cd91c8192,ElegantLine Men's Wear May 662,Clothing,4,83.16,332.64,30,2025-08-31T09:27:22.636799,Bank Transfer,"Houston, TX",bf345014ef388cb2515a6d53cd44b99b
b310e624-1fce-414d-a096-827479cbb266,66a63e29-4e61-4732-8511-e95f1962ef3d,185dee26-2113-43ae-af63-e69d84bdb219,ClassicFit Sportswear Road 305,Clothing,7,295.96,2071.72,25,2025-01-01T04:28:42.897823,Cash,"San Jose, CA",4c0eee75af2e181074db8fcd4564ca3a
26efa930-22c3-4c7e-8d8e-15952cd80018,d368132b-7aaf-458c-90b1-733a18c4649b,17b4b7b4-ea74-42d4-a570-cdb410ac4b6d,KnowledgeBase Non-Fiction Article 693,Books & Media,5,41.27,206.35,20,2025-10-11T17:10:46.623224,Crypto,"New York, NY",ce57d3c6c473f37c2f6589e32b2346f7
66f1dc92-bec7-4a55-89c6-a63be46bc045,e0de5efe-bbff-4db2-90c3-ec12f2c1d3bb,61e0bcb6-910a-4509-a476-80f47ad2a753,ElegantLine Sportswear Pick 579,Clothing,1,51.49,51.49,10,2025-10-02T01:55:36.657712,Debit Card,"Dallas, TX",dd211f55646c852c60011befe6035933
378c6108-ab2b-4800-b204-9fac892d96d3,57ba809f-bf75-42be-abf8-fa4647305fe3,cd38f348-df86-4496-b6a4-4ea7efcf3f08,CozyLiving Garden Land 813,Home & Garden,8,962.58,7700.64,20,2025-05-06T13:52:44.685447,Crypto,"Dallas, TX",0763469a1c4effafc519d1f031159757
76f1d012-e6c7-4af3-99f8-6d98f85f1c5d,6fe09584-522e-4d8d-9445-b51551c9b43c,5191bc7e-5f9c-4004-bb21-8bad3afcc90f,PageTurner Digital Record 206,Books & Media,10,74.38,743.8,5,2024-09-04T19:58:21.790619,Cash,"Chicago, IL",82a2231a7986073dc34d90795a1da7ae
d64f2c95-be09-46fb-857c-fe6de9cced42,698eed80-3f08-40e4-a048-fb112d505c87,cd38f348-df86-4496-b6a4-4ea7efcf3f08,CozyLiving Garden Land 813,Home & Garden,1,962.58,962.58,10,2025-11-12T16:50:33.398506,Credit Card,"Los Angeles, CA",d9de75c5876cf86916e8180ff43d2eac
b76dc77a-eb35-4c6f-b61e-d667106575de,e821c01c-deea-4c17-aae2-24d117f41099,38d67eff-54f5-4d95-b54e-ca00e77c5b73,GlowUp Haircare Usually 995,Health & Beauty,4,99.99,399.96,0,2024-05-05T04:49:45.290351,Bank Transfer,"Phoenix, AZ",80d02aeb2aae6113bad9dca7f2e8dd4c
46dda19a-ff89-4ce1-bd62-09b5810fbb4c,79684508-a216-4666-8575-46ebb549de7c,9577f8f1-3304-422a-a7da-511493099c3d,ByteForce Laptops Hundred 376,Electronics,4,1051.2,4204.8,0,2025-10-13T18:01:22.102586,PayPal,Online Store,4eddf2a5c2dcccd2d16efde2431f0b81
e4d4fc7a-d42e-4f75-9e8c-1f118d8fd7b9,7546702c-62f2-4798-91be-42f55244fc2f,2f1a113d-7abc-4642-8c89-c15994af88bb,NaturalHome Lighting Material 926,Home & Garden,2,498.31,996.62,20,2025-09-24T01:53:57.371616,Debit Card,"San Diego, CA",c31813bf4903b0d6e07e5dfaa00e6ac5
1af6438a-0420-454f-bfe2-b24748d67871,5b5a745e-c432-4cf9-8c32-0135bcfb17e3,3fdb73a0-6700-4fe9-a81b-d2334d08d4cc,KnowledgeBase Digital Develop 834,Books & Media,2,38.36,76.72,30,2025-02-07T19:05:17.444793,Credit Card,"Houston, TX",c0799cbc007641fac1028682a8f23b2c
b7e2a809-b7a7-419d-974d-c6724acbef60,71313cc4-748d-46df-94e8-7918be3e0274,76b3d4dd-a16c-4f50-8296-4bb66cad669a,ElegantLine Kids Born 991,Clothing,8,110.64,885.12,10,2024-07-20T14:01:43.558446,Debit Card,"Philadelphia, PA",4ac9eac8d13f5724b0fce3b69f9b28a2
84b9f7fe-26ef-4ee7-8588-53b06b3eaa36,93e64dcc-7a7d-4143-96d8-fe90e21e1171,db98e12c-d3d4-4e4f-80af-eda7fb697289,CozyLiving Garden Treat 846,Home & Garden,8,447.52,3580.16,10,2024-03-18T18:51:23.326730,Crypto,"Philadelphia, PA",810bec7195d891f4d2ed0b4f7d56bca3
13c835f7-fcd4-47ee-9f72-3c91a7a6183b,f51ce55d-cb72-4d9f-ab3d-0e46eef45e51,db98e12c-d3d4-4e4f-80af-eda7fb697289,CozyLiving Garden Treat 846,Home & Garden,3,447.52,1342.56,10,2024-05-03T20:39:35.781507,Crypto,"Austin, TX",a6f2cd60e71623d075a2a54e84e5d9af
332a6c71-0319-4625-a57d-94e1e9deb2df,9592502b-cd87-42f6-ac31-5151318d6a55,61e0bcb6-910a-4509-a476-80f47ad2a753,ElegantLine Sportswear Pick 579,Clothing,2,51.49,102.98,0,2025-10-19T06:20:28.573282,PayPal,"Los Angeles, CA",3e8b8aab2236073e2fe031c4dcba4ed1
751fd182-0827-48d2-bff8-4706b8931a12,68f1c6ac-f23e-45cd-bb3e-7b967018c9ca,c3b5cf88-e5d7-4f4b-8412-e1208b8324fe,SmartWave Tablets Machine 649,Electronics,2,1132.5,2265.0,20,2025-10-29T17:53:16.009567,Credit Card,"Austin, TX",d34e535ffd35e28c967d312a6fe41f99
ca907d27-2b82-4f6f-b96f-9df98ba8664a,b497a29b-dc1a-4015-bead-d9f3df0b3005,93c02455-3157-4ae4-8728-4028d5bc5deb,ByteForce Smartphones Better 323,Electronics,7,1777.4,12441.8,0,2025-02-18T03:31:17.588597,Debit Card,Online Store,d9e15d25778bce809f4f33d37ed9ab35
76d6e82f-8edd-44e8-b63c-0074b98641ae,6299a37d-7446-47a1-b8f3-2043bdaf6f91,12346044-2b57-44d5-826d-b861cdc218da,GlowUp Skincare Also 954,Health & Beauty,10,185.19,1851.9,5,2024-04-05T15:02:24.206481,Credit Card,"Philadelphia, PA",f34d491751168b8578a9fb9bac8b7a7b
b4d90781-e386-4098-a426-75ddedae4ce3,22904298-7dff-4049-b93f-601a243550e5,9577f8f1-3304-422a-a7da-511493099c3d,ByteForce Laptops Hundred 376,Electronics,3,1051.2,3153.6,0,2026-02-10T07:55:09.193562,PayPal,"Phoenix, AZ",6a6a871344c624a46e1a5f10e49c91b9
df4f603c-45ec-4acd-93ed-d4ce46bc1abe,fcf8bb80-224a-46ec-bf03-faa0057eb5ef,12346044-2b57-44d5-826d-b861cdc218da,GlowUp Skincare Also 954,Health & Beauty,7,185.19,1296.33,30,2026-01-04T13:48:16.422220,Crypto,"Houston, TX",3d20664632a54f65fc2abdd75d17506d
1e34e07d-09d9-410a-a953-fda463c49e1a,4b2035eb-37ca-4dfa-bfde-59610137662c,d2741c58-d0d7-45fc-ae86-1803df8ab76c,PureCare Personal Care Every 282,Health & Beauty,6,16.14,96.84,30,2024-07-22T07:19:53.191993,PayPal,"Austin, TX",60da04ce59d55eacfef0e9fa1af1f029
c35cf28c-9cab-4837-ba14-2d36c12316dd,cb2dfbad-085a-400f-a9c1-8b16a60b3419,3b52b133-0e24-4c5c-a79c-3cfb747f0182,NaturalHome Garden Down 165,Home & Garden,7,476.15,3333.05,0,2024-05-27T10:38:49.149007,Bank Transfer,"Los Angeles, CA",2fa57ce72a0b910cf2f09e6270b9e37a
732adcc9-8141-48f3-b72c-d0cbaa904250,5fe4f623-4321-46dd-a562-2dbbc4060898,38d67eff-54f5-4d95-b54e-ca00e77c5b73,GlowUp Haircare Usually 995,Health & Beauty,6,99.99,599.94,25,2025-09-07T12:02:14.884789,Cash,Online Store,7c04f6ed4d42c7cc0fbfc53e7929f6bd
30dad885-b3a7-404a-85a5-31ace96e11f2,d4e2492c-ca72-48c9-87ae-3036e8164bbe,185dee26-2113-43ae-af63-e69d84bdb219,ClassicFit Sportswear Road 305,Clothing,5,295.96,1479.8,25,2024-06-09T13:47:05.746256,Crypto,"Los Angeles, CA",486c4734a19fc8d0bf3d40d50028cc19
32a90e8f-319f-4ae3-bb99-ca755b43b61c,d8a43bc0-75dc-40bb-985c-c976982765a1,f63c74f8-e329-485e-8048-35cf73d25326,UrbanStyle Men's Wear Article 346,Clothing,6,204.39,1226.34,10,2024-07-29T05:40:02.563927,PayPal,"Dallas, TX",54163485a4aceafdf88d7763ddc38644
1fc0e808-32e7-4313-b0ec-70fcd24c3e4f,2c47cd73-3caa-4884-81cf-6289284e4526,b2d7425e-0fe1-4ba0-bf10-72c8454d7bcf,DigitalMax Smartphones Executive 167,Electronics,7,180.4,1262.8,20,2024-05-30T01:02:20.117863,Crypto,"San Jose, CA",2ba27c645737e2272aa91174a9278515
9d7a3750-60c2-46e9-8dd0-72c0a5d567bb,fc7d5aed-1642-4f8e-b008-3a24de57cc4b,0695e020-d769-413c-bf96-9fd0d7b23110,ElectraPrime Laptops Dinner 881,Electronics,9,1442.35,12981.15,0,2024-09-11T02:33:49.193656,Cash,"San Jose, CA",dd0d4f4022da33eab65444002c0217a6
cd2ed6d5-237a-494e-a91e-fcec093ae5cc,4aaed5be-4fa7-44d7-9f9e-0331e4d4e174,ed1f08e0-4dd4-4722-b34e-b64299905a78,GlowUp Haircare Worker 915,Health & Beauty,5,87.46,437.3,0,2024-07-09T17:53:43.847517,Debit Card,"Chicago, IL",9945a12bd2094496a352feec177e1278
33796900-eac8-489c-add5-4b6b8975fbce,9dae2b10-41c4-4445-a1d9-5969ffd14685,15bb1774-50b7-47de-9ea2-578351efdf3d,HomeComfort Decor Relationship 597,Home & Garden,9,540.3,4862.7,10,2025-05-05T09:08:24.403984,PayPal,"Dallas, TX",4b1f986526278cdfdfdf2ab4e36d01a1
3647d811-3ced-4d59-b397-f32d4cb655d8,e01128c9-d307-49ce-a2d7-566785ccbdd4,a32354e5-c4ff-4bc9-a905-30d612d70e53,VitalLife Haircare Country 854,Health & Beauty,4,54.52,218.08,25,2025-08-18T07:30:14.093038,Crypto,"Philadelphia, PA",5328b2dfa36649e205911c1d5067e9d9
ca1fe330-ddb4-4cd8-8bdb-7857ae9d5ce5,69c296ee-d9b5-43eb-b806-bd4cfdc443be,12346044-2b57-44d5-826d-b861cdc218da,GlowUp Skincare Also 954,Health & Beauty,3,185.19,555.57,20,2025-03-11T09:11:11.601938,PayPal,"New York, NY",e6e419d4674ebac22f03df8797682061
582d63e5-d176-4496-9f16-8d90a321fe69,ce435035-cbd4-436e-8c14-fb88d676206f,f7935790-854b-4b74-9e6b-1c8a1118b583,LearnPro Digital Art 620,Books & Media,6,68.67,412.02,0,2025-11-25T16:38:44.685282,Crypto,"Austin, TX",282011f8542736eb312163cc7ce7d73e
b0bd85ae-a8db-4dd4-b0f8-04bc057b8924,42f3f56b-af51-4765-9acf-c7fcb8789cd8,93a5faad-96ba-438c-8c62-cd9e0b741698,ByteForce Smartphones Value 982,Electronics,10,1249.8,12498.0,25,2025-12-02T18:01:18.950171,Crypto,"San Diego, CA",22a318c905360b715b191313751b7b54
3301f05f-0bc3-49a2-8bd1-0bd1b3804151,242d15ef-38b1-45c2-a7a7-2e7adfb8baf7,61e0bcb6-910a-4509-a476-80f47ad2a753,ElegantLine Sportswear Pick 579,Clothing,6,51.49,308.94,10,2025-09-24T23:18:17.895515,PayPal,"Chicago, IL",57c07ffb9e91ee849300db9c56c5c281
a6986ac8-2de0-453f-a482-6df5e3c8131f,27ca9c48-fef8-4ba1-96fd-bbf91b2e1cb0,09eee69f-8280-422b-a4f0-f916dbecb715,ElegantLine Formal Later 697,Clothing,5,153.95,769.75,25,2025-07-23T07:46:18.441429,Bank Transfer,"San Diego, CA",1fba43681add2e6e6ea2022f82a7a569
