sale_id,customer_id,product_id,product_name,category,quantity,unit_price,total_amount,discount_percent,sale_date,payment_method,store_location,row_hash
3776c19b-04e9-4926-b452-90a8f4170a36,d28f7333-67d1-418a-9780-f158b8930a11,70189a3c-886c-4dc3-a825-02b45f24e7fd,GlowUp Haircare Worker 915,Health & Beauty,2,87.46,174.92,15,2024-11-28T19:57:10.739985,Credit Card,Online Store,85c4184715818bc0b0c0da859f7f824b
1f08323c-f8b8-4de3-a2dc-0193daac5901,684ccd08-2fdd-40f9-8a15-421b81aea4ae,5225b4b8-af17-4432-837a-f46ba9e52c5e,PureCare Personal Care Every 282,Health & Beauty,10,16.14,161.4,30,2025-04-10T10:26:22.155442,Cash,"Dallas, TX",623709e0101c007b6b181bb5411107ff
384a924b-16e2-4bc8-9c72-a0224994b505,cf5a2392-2af8-4d96-b50f-d055d37c10f9,a1f6e87c-dc47-4f4b-9a1c-7049baa6ffc7,PureCare Haircare Idea 993,Health & Beauty,9,49.89,449.01,30,2025-10-20T04:27:58.818906,Bank Transfer,"San Antonio, TX",6a3da9631cf09c931a95630ca4945d1c
0561631b-040b-4d54-9c8c-dcc8ae1a5a7d,8c537a35-7b6b-41d5-86c7-158ab4ce9b85,79444d09-d118-46ea-9dab-8889aa2c1f5b,FitWell Haircare Available 891,Health & Beauty,8,93.35,746.8,10,2025-11-19T13:43:18.053497,Debit Card,"Dallas, TX",cb127ea8a4a58a80e52a427c4586756f
25b35f38-e168-434d-a45d-321a0f2bd8d7,3a65d4ef-9e50-494a-a267-8afcb44ccca4,12e8f82f-d7e4-49fd-ae74-39859770bbc3,CozyLiving Garden Land 813,Home & Garden,2,962.58,1925.16,5,2025-09-25T20:00:36.392734,Cash,"Dallas, TX",9cd2d79e6d741b3f5488cc947a39ec38
4e11ed46-1ec6-4c2d-9622-b120ac93aa18,b9a35d25-d92a-4053-8da9-25190eb524cb,ae97d6e9-0c74-4614-ad84-a434c7245b61,KnowledgeBase Educational Remain 760,Books & Media,10,37.5,375.0,5,2025-05-20T22:04:06.934986,Crypto,"Austin, TX",23616ab68ed83bea9698077861bf0c47
e7403d38-7016-42c0-ad6b-c5868c589f3d,2f41a188-b4e8-4011-ba18-fbdde6e8a2e8,1ac0ced9-1138-43af-ae81-636ea1b5ca73,ClassicFit Kids Who 758,Clothing,1,274.5,274.5,10,2025-03-02T23:52:16.542857,Debit Card,"New York, NY",2f2187c90d3bc16351f4bb1ca322012d
661671eb-52e6-44f2-8d12-8bd5a97db1ee,36f7e128-781d-484c-8f7c-21202cef482e,3826ae1a-21b0-424c-9b82-f44e10a000f1,NaturalHome Lighting Material 926,Home & Garden,2,498.31,996.62,20,2024-08-29T14:57:50.890133,PayPal,Online Store,33813e792ece7df229ffebf100428277
aecca326-ce3a-4dba-81bd-9b497d40b408,ce86ac6e-acd8-4525-897a-336f69d7237f,b7b19f4f-df2d-446a-9af4-380f8d58a023,ModernSpace Lighting Family 573,Home & Garden,9,157.54,1417.86,30,2025-10-24T11:16:38.730389,Crypto,Online Store,0a083342c0fcfef6af26a71561f3a653
1a33e45e-f9f3-4877-b525-561d8887722a,493f5a8b-2db4-4d70-bab5-dfa02a8b2836,12e8f82f-d7e4-49fd-ae74-39859770bbc3,CozyLiving Garden Land 813,Home & Garden,4,962.58,3850.32,10,2024-05-19T18:18:30.266389,Cash,"Austin, TX",3b7126313c56a260abc0f64fe844f6f1
115760ed-14d5-4b54-b22c-da60b86015d7,4d465ad2-4114-4fb7-a9f1-eab854a7a57b,601c519c-64a9-4984-9507-71077bb52501,LearnPro Digital Art 620,Books & Media,10,68.67,686.7,25,2024-12-17T01:39:36.786874,PayPal,Online Store,af6358a2c5ed6ec0e3a91af1ad67a893
c0acc57d-b51a-474e-873e-7ddba76712d0,3554471e-97d8-4f5f-b171-6f51b2c46c94,4595267e-7496-4fc2-929a-e58be9cc3b1b,DigitalMax Audio List 703,Electronics,4,2281.53,9126.12,25,2025-06-03T18:25:20.937957,Credit Card,"Philadelphia, PA",e755f523e3ac0aec6bf093f3d9217b99
c65a0feb-d3a5-4f05-a7de-628718c371c6,89c7226a-2f44-4c38-826a-5c4083768d0f,601c519c-64a9-4984-9507-71077bb52501,LearnPro Digital Art 620,Books & Media,6,68.67,412.02,20,2024-10-25T23:52:12.419696,Debit Card,"San Jose, CA",93282ead108f196eda523736039ed55a
5ef70deb-aeaf-4f99-9ef5-f8018f297acf,bc2dcf59-4c31-4b7d-ac7c-863a0369766a,50540cf1-9b7b-4903-8601-6d4f9024a983,PureCare Fitness Police 623,Health & Beauty,9,195.4,1758.6,25,2024-10-21T11:50:15.100776,Crypto,"San Antonio, TX",8d0554296cba5a3839ac0a2ef9c10ec4
680481f5-899c-49e9-b073-c68e69778044,9c787088-613d-44ad-96b4-4f4b1178f37b,d34eaffe-d534-4040-a16b-215181a1a8db,ByteForce Laptops Hundred 376,Electronics,1,1051.2,1051.2,10,2025-12-15T16:38:14.555038,PayPal,"San Jose, CA",3479c369a5b1d2dd92646a6f762b0039
f2861314-94d5-4ffe-a0b2-7b3c13390afc,0f3dab84-ff06-4139-9577-3ec2fe5d4a5a,50540cf1-9b7b-4903-8601-6d4f9024a983,PureCare Fitness Police 623,Health & Beauty,4,195.4,781.6,20,2024-07-09T08:02:02.517834,Credit Card,"Austin, TX",84147358bc500780b1f5566f940c8b59
946b2684-b32f-4e69-bb8a-16b70fb399ea,1ec7649e-3b6a-4086-8f83-58897dfae1b7,96e3f305-cbbb-4d77-83ae-a99e3e497736,NaturalHome Garden Down 165,Home & Garden,5,476.15,2380.75,0,2026-01-15T19:58:01.449012,Debit Card,"Dallas, TX",e1958310cf53043bf5b932ff7cff7c84
f13c355e-1cda-402e-9ff8-8ec9876777dc,75b02e6f-6df8-43a2-b73a-b34761ef5c08,b7b19f4f-df2d-446a-9af4-380f8d58a023,ModernSpace Lighting Family 573,Home & Garden,8,157.54,1260.32,0,2024-06-08T08:12:40.723550,Credit Card,Online Store,0f1e63bce9080b67c73b4938a3ae141e
73fca763-14c0-4775-8416-d5514d36bb4b,f2c766af-75e8-44c0-a537-ece127a020d9,1688c1a0-d054-4067-8ea4-a3c682f1bca4,GlowUp Supplements Everybody 265,Health & Beauty,2,156.5,313.0,30,2024-11-12T06:44:05.041990,Bank Transfer,"Dallas, TX",0435324a61758753f854ef932b475a80
f5087b3f-a63b-4bbe-ad34-097c2ece5e6d,7c8a3b8c-3e42-42e8-be52-b2ae54863486,0361ee64-30e8-437b-99a1-cc888566c8e2,UrbanStyle Men's Wear Article 346,Clothing,3,204.39,613.17,0,2025-07-12T13:22:15.994700,PayPal,"Philadelphia, PA",ac4def1a6e8289974b043583cf632544
0452cb2a-3596-407e-b085-b6d4971ac167,3cb1a079-f964-4417-8706-44805bde3bb3,501cd6dc-d094-4537-8e83-f26c51edf450,GlowUp Skincare Also 954,Health & Beauty,6,185.19,1111.14,25,2024-10-29T17:42:14.548422,Debit Card,"Austin, TX",8dc0702d0efd685c819943b9b5ad7551
05c5cd6a-accb-431c-92ba-9956480da8e6,8a8ae092-ec84-46de-8f72-ad37b15a270f,0361ee64-30e8-437b-99a1-cc888566c8e2,UrbanStyle Men's Wear Article 346,Clothing,5,204.39,1021.95,30,2025-11-08T08:37:52.606737,Bank Transfer,"Dallas, TX",ffc54939dc4c93e7a5fcaa0c32fb3b66
18850382-217a-420b-bc84-1af43664ff53,2ebf0154-8747-4904-b4a7-521cb6e23660,b6a4ee6a-84b5-4e7e-8f74-549dffdeb584,PageTurner Digital Record 206,Books & Media,7,74.38,520.66,15,2025-02-02T17:29:34.948093,Cash,"Dallas, TX",1467f983699a28eb46a628039621e2ca
6ebcfdba-0dd3-40e6-bdf5-f5eb4ac24128,b4f279b8-3adc-4635-9d8c-e775c62cbb7c,b6a4ee6a-84b5-4e7e-8f74-549dffdeb584,PageTurner Digital Record 206,Books & Media,3,74.38,223.14,25,2025-08-02T18:12:37.236242,Crypto,"Chicago, IL",2035a7f796c2a9edc39324073c407fe6
0372384d-ee71-4c10-9fdb-75143aa53136,e1e59714-15f3-431d-b041-0823541d6ed0,b1965ef4-47c1-4d6a-833c-8bf73b911efa,DigitalMax Smartphones Early 987,Electronics,1,1234.1,1234.1,25,2024-03-26T03:28:33.350244,Debit Card,"Austin, TX",34941c438391c614bb91f1755ce201c2
54e1a8a3-4649-4be2-89d6-63feb2556c40,42a64889-e329-45d0-a4f0-066680b856b9,1d5dd7d6-c37a-45a2-94a5-95e1ea72099d,TechPro Smartphones Chair 854,Electronics,5,1175.31,5876.55,0,2025-09-10T15:15:32.569746,Cash,"Phoenix, AZ",c76965cad7417dbab3408a93a2cabd00
0f02c2f9-3128-4a79-bbc7-90020eb85bde,8198d147-0554-410e-8458-6316e397f63d,5225b4b8-af17-4432-837a-f46ba9e52c5e,PureCare Personal Care Every 282,Health & Beauty,2,16.14,32.28,0,2025-09-20T07:46:23.832550,PayPal,"San Antonio, TX",b836c10bf04bccaae32bd82fc5c35a9b
f3419c4f-3d26-417e-9770-e7d6a2adc99b,bc2dcf59-4c31-4b7d-ac7c-863a0369766a,b435835d-8e34-4fcc-8c6b-c551cd0f6468,VitalLife Haircare Country 854,Health & Beauty,8,54.52,436.16,10,2025-06-29T07:45:39.869673,Cash,Online Store,28671e5e3b7e025ae8d61d194aa174db
8d99cbac-0550-4cc4-8e8b-b977eeb2931b,6f228dae-cc1d-4461-b845-243cdbe4ba2e,0361ee64-30e8-437b-99a1-cc888566c8e2,UrbanStyle Men's Wear Article 346,Clothing,2,204.39,408.78,0,2026-01-22T16:55:14.546231,PayPal,"Dallas, TX",fde1b1d10a46967d26b1be914a17b2d8
8a2010d0-e692-4fce-85a0-acb9dcf640f1,72278adc-5e1b-40a6-90e1-7068f61d25ac,b7b19f4f-df2d-446a-9af4-380f8d58a023,ModernSpace Lighting Family 573,Home & Garden,8,157.54,1260.32,0,2025-03-14T01:15:35.103940,PayPal,"Phoenix, AZ",94d4dfdbc8471878a299ade80bfb04d1
6dbae290-ebec-4018-82d3-885e9c168c0b,ff15b624-896e-4f9b-ab9b-0ba537a1299a,974de80e-2abe-4f4b-b722-a7a9c164a2bb,NaturalHome Garden Now 956,Home & Garden,3,114.6,343.8,30,2024-09-27T10:15:51.222644,Bank Transfer,"New York, NY",f43ba07d15ce39f8c268faf2c96301e6
86308993-0b17-4fb4-954d-3cd3dd3856aa,966225ba-534a-440e-b0fc-e3443c4f3708,923308b9-49ae-4024-b496-efdc2154c981,TrendSet Women's Wear Start 643,Clothing,10,101.69,1016.9,20,2024-12-25T14:34:29.095047,Credit Card,"Los Angeles, CA",51db0c655abbc36f49df15c80284b8db
1fb187ba-0413-4a18-934a-b6fbc2b0c6ad,a1f8af62-4463-4c80-89f1-9bca4377d6bd,19ad8a88-c81d-4e1f-9b66-8907c68d97ee,ByteForce Smartphones Better 323,Electronics,2,1777.4,3554.8,20,2025-01-30T05:22:24.013775,Credit Card,"Houston, TX",8c20b5798740ddc923f3344200646acf
274a905a-f8d3-4d76-bb23-25be67771a0e,fab3a8de-e8f3-4f84-a954-c1d3a9d04173,1ac0ced9-1138-43af-ae81-636ea1b5ca73,ClassicFit Kids Who 758,Clothing,6,274.5,1647.0,15,2025-09-16T03:15:51.526893,Crypto,"Phoenix, AZ",80bcb96ab0350866c41ee07082a108c2
22e910b7-e8f4-47d8-bc7e-a2eb975d2e64,8efef6e6-cce8-47a6-96cc-b90d1ad2f1d2,1ecc9909-3e34-4531-8b07-c597ecc050a2,ElegantLine Men's Wear May 662,Clothing,4,83.16,332.64,30,2025-08-31T04:21:57.636799,Bank Transfer,"Houston, TX",c876d0e24c8792c5b40ed6d9ac27f512
6104b829-8347-4476-b859-c1ebc0fce76b,651803dc-b883-4ee9-98b8-c57ffa10ce81,c346050d-bad0-40e1-993b-afab1b03ddc1,ClassicFit Sportswear Road 305,Clothing,7,295.96,2071.72,25,2024-12-31T23:23:17.897823,Cash,"San Jose, CA",18da9fe6a06a893236c09772d744f01e
cfa01ca3-cb95-4b77-891a-741df75ebe71,d7fe0970-12b1-4d2e-abd6-82306d63afb7,769601a6-0a6f-4e6f-be45-ec825f5d31be,KnowledgeBase Non-Fiction Article 693,Books & Media,5,41.27,206.35,20,2025-10-11T12:05:21.623224,Crypto,"New York, NY",f2afe4f29b62dd9a4ae787ee7517ba4c
3ad46276-a041-4bac-9d87-ea1418bf861e,d5b9f00d-b236-41e1-a48e-7fdf3c78dfea,a89b6a28-ccdd-4212-898d-f17bc5861367,ElegantLine Sportswear Pick 579,Clothing,1,51.49,51.49,10,2025-10-01T20:50:11.657712,Debit Card,"Dallas, TX",14114510cb39873b679c86bf3c6399fe
a17a7e7f-6f51-469d-be49-f47761968df6,4809d1db-ffa6-4444-9640-1e2efcb809f3,12e8f82f-d7e4-49fd-ae74-39859770bbc3,CozyLiving Garden Land 813,Home & Garden,8,962.58,7700.64,20,2025-05-06T08:47:19.685447,Crypto,"Dallas, TX",701de519fe7c11653062dd96aa1ed485
d3f9dbbf-b4fb-4ed1-821d-dda48589bb81,c13d95a5-db17-4ee8-9991-a8fedbac9db4,b6a4ee6a-84b5-4e7e-8f74-549dffdeb584,PageTurner Digital Record 206,Books & Media,10,74.38,743.8,5,2024-09-04T14:52:56.790619,Cash,"Chicago, IL",2a805d3af726755e884600657820edf0
ff32654c-15b3-49d0-b716-edb3e980c8e4,59239d54-009c-471b-81eb-30038c8ad1d3,12e8f82f-d7e4-49fd-ae74-39859770bbc3,CozyLiving Garden Land 813,Home & Garden,1,962.58,962.58,10,2025-11-12T11:45:08.398506,Credit Card,"Los Angeles, CA",e0e21e7a6b98c4b9eda068246fe58c3c
7ccd4447-aebb-4275-b35a-8fa8e12d7291,5ed2085f-dfc1-4224-9ee1-ecd02ee5fcf0,9a1d9080-8def-4169-b523-ba2e520cd768,GlowUp Haircare Usually 995,Health & Beauty,4,99.99,399.96,0,2024-05-04T23:44:20.290351,Bank Transfer,"Phoenix, AZ",e6da606a7561ffa23b105788024bb9a8
4a6987c2-b92c-4687-9336-ceb50b18ead2,8ba69e75-06c3-413c-b822-ae00e6b7572f,d34eaffe-d534-4040-a16b-215181a1a8db,ByteForce Laptops Hundred 376,Electronics,4,1051.2,4204.8,0,2025-10-13T12:55:57.102586,PayPal,Online Store,1f94e42caf1ea5ca37e270f2c9fb39d3
9f29b55c-b2e4-4435-b43b-ca358d34c85b,73150b5d-ce33-497c-b566-f2a6efe28b06,3826ae1a-21b0-424c-9b82-f44e10a000f1,NaturalHome Lighting Material 926,Home & Garden,2,498.31,996.62,20,2025-09-23T20:48:32.371616,Debit Card,"San Diego, CA",de5c2db255390ed06d73ada7ad64d920
dda8716a-d6ce-4ad1-98a7-796131a93a6e,9416e569-ac66-494f-ad85-0ed3e508a891,e00e3b38-133f-4d32-b684-d211ec02b312,KnowledgeBase Digital Develop 834,Books & Media,2,38.36,76.72,30,2025-02-07T13:59:52.444793,Credit Card,"Houston, TX",56eeaa5fb7078e6949099cd34c731128
ef0c3a17-5e6a-4862-ab02-933476f81c13,94bd06d8-0a82-43e2-9ad0-6c310fef4726,7c03d895-0c80-4282-ba61-dc7bba6691db,ElegantLine Kids Born 991,Clothing,8,110.64,885.12,10,2024-07-20T08:56:18.558446,Debit Card,"Philadelphia, PA",41593ad1e3f1477832e61d287e1f28e1
8feb9aa6-b239-486e-90de-283f2cebe4fc,13c581e2-5d0e-41b7-a122-eb6e8fe91603,a84cb101-3eb9-467f-9e4a-e20bb30f1fe8,CozyLiving Garden Treat 846,Home & Garden,8,447.52,3580.16,10,2024-03-18T13:45:58.326730,Crypto,"Philadelphia, PA",fa0149e7b7a511d34ea08ad8043923f2
784e3931-75de-4bf4-8ee6-301e89d54996,185b9b02-0d30-4a8a-9c5e-c3ea4bfba946,a84cb101-3eb9-467f-9e4a-e20bb30f1fe8,CozyLiving Garden Treat 846,Home & Garden,3,447.52,1342.56,10,2024-05-03T15:34:10.781507,Crypto,"Austin, TX",f23468946b50f78bf9f26abc018dfded
83723342-2c3a-4625-a6f2-052f932f2776,a857c56d-592a-4ee7-8bed-ae610caf03e5,a89b6a28-ccdd-4212-898d-f17bc5861367,ElegantLine Sportswear Pick 579,Clothing,2,51.49,102.98,0,2025-10-19T01:15:03.573282,PayPal,"Los Angeles, CA",75ddf5b6230fcd141f00d46584bf6254
0f35e4c1-5551-4a94-b62f-027a90d6c921,713bd6cc-9989-407d-b449-7d934ca5cb85,2b374d56-1718-4389-b2cb-9784bd7aac9f,SmartWave Tablets Machine 649,Electronics,2,1132.5,2265.0,20,2025-10-29T12:47:51.009567,Credit Card,"Austin, TX",c6bba9b40a7b46e608d42ca6104202dd
9a79bee0-fcf5-4992-a049-f64374443789,1506785f-44d4-48fc-b3dc-07f2ddbc3c5f,19ad8a88-c81d-4e1f-9b66-8907c68d97ee,ByteForce Smartphones Better 323,Electronics,7,1777.4,12441.8,0,2025-02-17T22:25:52.588597,Debit Card,Online Store,f8836652191db0326ab9893c101b746b
ab8a7593-af83-4f4c-b254-d6938affe58a,0876c98c-4192-4803-b283-3df9e0c2364c,501cd6dc-d094-4537-8e83-f26c51edf450,GlowUp Skincare Also 954,Health & Beauty,10,185.19,1851.9,5,2024-04-05T09:56:59.206481,Credit Card,"Philadelphia, PA",04877e8fe51802e98ce67e5951b6eece
34d7fd49-b7ae-41be-b5ab-d5478ea53c75,03fcb2b5-1711-44b1-9f9d-e26c7837ff3a,d34eaffe-d534-4040-a16b-215181a1a8db,ByteForce Laptops Hundred 376,Electronics,3,1051.2,3153.6,0,2026-02-10T02:49:44.193562,PayPal,"Phoenix, AZ",dbd61f740dcedf58b7e72aec489460be
4315d988-dbf6-43a2-825a-8905427a0aa4,cbf39443-8a4b-4a06-8ef9-e23cc9a5ab86,501cd6dc-d094-4537-8e83-f26c51edf450,GlowUp Skincare Also 954,Health & Beauty,7,185.19,1296.33,30,2026-01-04T08:42:51.422220,Crypto,"Houston, TX",618de448a6e1a380adf6b595f15e4055
5817e3a4-3f02-40c2-9424-bc7eba8d64ec,69f8b59a-3ef0-40c8-a63c-0b44a1713560,5225b4b8-af17-4432-837a-f46ba9e52c5e,PureCare Personal Care Every 282,Health & Beauty,6,16.14,96.84,30,2024-07-22T02:14:28.191993,PayPal,"Austin, TX",bfadad3e3c23683ffdde8ea3d8d78d89
beb25504-0c7f-4aca-8484-76a365aac32e,1fd32545-8bb4-4379-9acb-96ec57f8e450,96e3f305-cbbb-4d77-83ae-a99e3e497736,NaturalHome Garden Down 165,Home & Garden,7,476.15,3333.05,0,2024-05-27T05:33:24.149007,Bank Transfer,"Los Angeles, CA",62e6fc8da0f564830f8ce5948055346d
030cf7e2-86f9-4c87-a2ec-9402145a5bff,137e5392-1650-4e59-9d46-97aa4f7cc306,9a1d9080-8def-4169-b523-ba2e520cd768,GlowUp Haircare Usually 995,Health & Beauty,6,99.99,599.94,25,2025-09-07T06:56:49.884789,Cash,Online Store,d703c7d3cf63f34365c11133806d303a
f4860c1b-ae1e-4319-ba7b-3c49f7a87b61,8c79cff7-d7c6-4d18-8624-6ce8ccdb1689,c346050d-bad0-40e1-993b-afab1b03ddc1,ClassicFit Sportswear Road 305,Clothing,5,295.96,1479.8,25,2024-06-09T08:41:40.746256,Crypto,"Los Angeles, CA",b359d79d4dbbc4bb7bb7529bc2201af7
d23414b2-1f36-416e-9f62-6a78bf66cc07,12c7901b-f164-4fcb-9973-250aaf8b0dc2,0361ee64-30e8-437b-99a1-cc888566c8e2,UrbanStyle Men's Wear Article 346,Clothing,6,204.39,1226.34,10,2024-07-29T00:34:37.563927,PayPal,"Dallas, TX",fb5e72f7b8810562081b573be306e386
4c787c8a-ac93-4700-b9bf-2f3702ee3344,fc0e33d8-a0d2-4d21-964f-301cbaade2dd,f2da84fa-c618-4a15-a2ce-8b2a35aa3bc8,DigitalMax Smartphones Executive 167,Electronics,7,180.4,1262.8,20,2024-05-29T19:56:55.117863,Crypto,"San Jose, CA",9c3b1323691a6ed6753843d85812e7bd
c537d06b-33a7-48f4-b05b-ed8a4ca50073,1d434a5a-cb8a-4b39-a2ef-cbac2b57f4b9,c71576b4-e0a7-47d3-bef2-fc41202cb15e,ElectraPrime Laptops Dinner 881,Electronics,9,1442.35,12981.15,0,2024-09-10T21:28:24.193656,Cash,"San Jose, CA",28c13494b55fd442866ec65843853b4c
9879a5b9-2d5f-446d-ae18-c40c5b34c4df,d515c6b9-6de9-4e9a-aa02-eabae7989dcc,70189a3c-886c-4dc3-a825-02b45f24e7fd,GlowUp Haircare Worker 915,Health & Beauty,5,87.46,437.3,0,2024-07-09T12:48:18.847517,Debit Card,"Chicago, IL",5ab6f0b46d34698a7d4ca86e959857b6
0221e6ff-32cb-4985-ad97-e9981f9ee2a8,ad9f5682-1919-4962-b524-c383dec411d1,59e7903e-f27c-4ff7-9d37-202f81420dfe,HomeComfort Decor Relationship 597,Home & Garden,9,540.3,4862.7,10,2025-05-05T04:02:59.403984,PayPal,"Dallas, TX",e9710cbea047b75c8d32a556bf2c3d91
582c630d-d92b-4f32-b59b-5957029d22ab,522eb568-c0e4-410c-bcf6-5305d660b057,b435835d-8e34-4fcc-8c6b-c551cd0f6468,VitalLife Haircare Country 854,Health & Beauty,4,54.52,218.08,25,2025-08-18T02:24:49.093038,Crypto,"Philadelphia, PA",e3659d7139407d5c0301a57fa2241ccc
fbabb3ad-e828-4b4c-af95-8a67e22d6b1e,5e81a689-7c68-425b-8261-3a5908a8e02a,501cd6dc-d094-4537-8e83-f26c51edf450,GlowUp Skincare Also 954,Health & Beauty,3,185.19,555.57,20,2025-03-11T04:05:46.601938,PayPal,"New York, NY",6f5371b86f6050c3e3fa8e1ad996c20d
ea78aedf-1955-45ad-b07f-234a72e34f56,ba8c12a3-5227-4f84-9a6c-f852b76e1b28,601c519c-64a9-4984-9507-71077bb52501,LearnPro Digital Art 620,Books & Media,6,68.67,412.02,0,2025-11-25T11:33:19.685282,Crypto,"Austin, TX",7a93c583432f703c862241013667a8eb
b81e7f62-39f0-4959-90f5-3ce80185548e,701fc91f-f03a-4dee-a3a3-8aee9f454d74,b1c847dd-2201-47f6-9ee2-4603ccc56835,ByteForce Smartphones Value 982,Electronics,10,1249.8,12498.0,25,2025-12-02T12:55:53.950171,Crypto,"San Diego, CA",e9916243a79e85f9ec1e3879c4b84b66
01629961-ff8a-410c-aa3b-1ac1af2c54cb,1c60a395-65b1-4ff0-be11-13771a0d8387,a89b6a28-ccdd-4212-898d-f17bc5861367,ElegantLine Sportswear Pick 579,Clothing,6,51.49,308.94,10,2025-09-24T18:12:52.895515,PayPal,"Chicago, IL",b7dc49454555fa5a09f6ee569d87cd78
81769262-8d79-424f-97b5-0fa77cfe504d,4d4f3f26-e40b-4a40-990a-7be9b6306f7e,f1a98311-cf9a-47e0-9909-e979dfcbfd90,ElegantLine Formal Later 697,Clothing,5,153.95,769.75,25,2025-07-23T02:40:53.441429,Bank Transfer,"San Diego, CA",412ad3a02351e949bd87216fcba345de
b5e72e12-7af0-4fcf-ab69-0e42ec926837,c11aa928-5642-4f49-9559-d9dc5f5b5b51,923308b9-49ae-4024-b496-efdc2154c981,TrendSet Women's Wear Start 643,Clothing,5,101.69,508.45,30,2025-12-22T10:16:08.575917,Cash,"San Antonio, TX",f2ded0b6322027b5e707f4f21d0979b2
